DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES,
29-Dec-22,EQ,897.9,923.35,889.35,898.95,908,908.05,901.32,958.2,642.15,11994220,"10,81,06,76,472.85",185537,
30-Dec-22,EQ,908.5,908.5,888.55,908.05,892.95,890.85,895.26,958.2,642.15,9688527,"8,67,37,18,142.55",171992,
02-Jan-23,EQ,894,907,894,890.85,902.9,902.45,902.29,958.2,642.15,4315403,"3,89,37,36,998.30",111275﻿,
03-Jan-23,EQ,898.5,905.95,896.75,902.45,902.25,901.35,901.33,958.2,642.15,5846855,"5,26,99,63,293.45",143214,
04-Jan-23,EQ,899,907.9,894.8,901.35,897.65,899.1,900.4,958.2,642.15,12454582,"11,21,40,98,871.85",190863,
05-Jan-23,EQ,900.9,903,872,899.1,878.7,879.15,882.76,958.2,642.15,16547196,"14,60,72,51,958.95",315266,
06-Jan-23,EQ,878.95,878.95,860.5,879.15,870.5,870.1,867.75,958.2,642.15,14804613,"12,84,67,29,988.40",348623,
09-Jan-23,EQ,874.25,878.75,862.3,870.1,872.6,873.35,871.82,958.2,642.15,16811853,"14,65,69,50,878.55",327857,
10-Jan-23,EQ,875.4,878.4,856.6,873.35,862.95,861.35,864.58,958.2,642.15,13470142,"11,64,60,33,495.35",215543,
11-Jan-23,EQ,862.9,870.85,854.85,861.35,864.8,866.3,864.28,958.2,642.15,15558460,"13,44,69,33,979.35",197478,
12-Jan-23,EQ,865.5,869.35,854.95,866.3,862.75,860.65,859.42,958.2,642.15,16659001,"14,31,71,57,904.20",259039,
13-Jan-23,EQ,864.7,874.9,858.3,860.65,871,873.45,866.61,958.2,642.15,11223103,"9,72,60,68,090.25",225250,
16-Jan-23,EQ,877.25,877.45,861.05,873.45,865,865.25,868.11,958.2,642.15,8319812,"7,22,25,29,787.90",159291,
17-Jan-23,EQ,866.95,867.95,858.1,865.25,867,865.15,863.24,958.2,642.15,12624859,"10,89,82,50,398.60",196226,
18-Jan-23,EQ,864.45,872,858.65,865.15,870.25,869.5,866.74,958.2,642.15,11313898,"9,80,62,32,660.85",211640,
19-Jan-23,EQ,868,870.55,862,869.5,865.1,866.15,865.9,958.2,642.15,6694679,"5,79,68,99,732.40",147146,
20-Jan-23,EQ,873.5,876.5,865.55,866.15,871.65,870.35,870.69,958.2,642.15,8127162,"7,07,62,27,350.10",164516,
23-Jan-23,EQ,882,883.3,864.6,870.35,869.6,871.7,873.36,958.2,642.15,16882379,"14,74,44,34,016.05",330840,
24-Jan-23,EQ,879,881.7,868,871.7,871.95,870.75,873.2,958.2,642.15,11504090,"10,04,54,11,021.55",242240,
25-Jan-23,EQ,873.3,876.8,848,870.75,856.5,855.3,857.85,958.2,642.15,14918485,"12,79,77,96,474.70",339880,
27-Jan-23,EQ,839.15,843,813.1,855.3,818.25,817.2,823.5,958.2,642.15,39718683,"32,70,85,02,959.15",533517,
30-Jan-23,EQ,800,826.25,796,817.2,824.45,823.5,812.34,958.2,642.15,36301441,"29,48,91,95,521.90",448334,
31-Jan-23,EQ,826,838.3,814.1,823.5,835,831.9,827.51,958.2,642.15,27291226,"22,58,37,83,062.65",350859,
01-Feb-23,EQ,843.45,875.2,823.15,831.9,850.05,847.95,853.18,958.2,642.15,39237711,"33,47,68,49,764.25",379335,
02-Feb-23,EQ,828.4,860.6,826.1,847.95,857.05,857.9,846.44,958.2,642.15,16798190,"14,21,87,22,020.65",270719,
03-Feb-23,EQ,864.65,872.65,852.1,857.9,862.5,863.8,863.15,958.2,642.15,14914366,"12,87,33,94,076.30",258409,
06-Feb-23,EQ,861.5,867.8,849.65,863.8,856.3,853.7,855.18,958.2,642.15,8463833,"7,23,80,82,471.85",172873,
07-Feb-23,EQ,855,856,847.2,853.7,852.1,852.75,851.64,958.2,642.15,9337066,"7,95,17,99,843.00",159808,
08-Feb-23,EQ,852.5,860.7,851.9,852.75,856.55,859.1,857.02,958.2,642.15,8082983,"6,92,73,05,066.30",151665,
09-Feb-23,EQ,858.5,864.9,851.6,859.1,860.5,860.8,859.62,958.2,642.15,6299265,"5,41,49,77,210.15",114269,
10-Feb-23,EQ,855.55,861.9,852,860.8,855.4,853.85,856.06,958.2,642.15,8656405,"7,41,04,35,746.50",299200,
13-Feb-23,EQ,853.4,859.3,849.35,853.85,849.5,850.65,853.79,958.2,642.15,9394365,"8,02,08,54,846.10",153234,
14-Feb-23,EQ,853.9,867.3,852.1,850.65,865,865.3,859.91,958.2,642.15,13402934,"11,52,52,83,230.70",237450,
15-Feb-23,EQ,866.4,873.25,860.6,865.3,872.4,870.8,865.09,958.2,642.15,12070288,"10,44,18,97,134.05",194686,
16-Feb-23,EQ,875.95,877.8,864.85,870.8,866.85,869.45,872.17,958.2,642.15,10715685,"9,34,59,45,594.45",294581,
17-Feb-23,EQ,867.55,867.55,855.15,869.45,862,862.65,861.24,958.2,642.15,9990618,"8,60,43,55,548.40",166073,
20-Feb-23,EQ,862.65,866.55,850.25,862.65,853.15,852.1,857.7,958.2,642.15,9013430,"7,73,08,21,931.20",183409,
21-Feb-23,EQ,854.4,859.45,846.85,852.1,854.85,854.2,853.57,958.2,642.15,11704445,"9,99,05,67,240.30",233352,
22-Feb-23,EQ,851.25,854.1,834.75,854.2,837.45,839.25,844.61,958.2,642.15,13880984,"11,72,40,69,965.10",190655,
23-Feb-23,EQ,836.55,844.45,833.55,839.25,840.7,839.75,838.7,958.2,642.15,11743574,"9,84,93,07,806.70",165727,
24-Feb-23,EQ,843.95,845.6,835.55,839.75,839.95,839.7,840.26,958.2,642.15,8246139,"6,92,89,11,922.70",174647,
27-Feb-23,EQ,833.55,858.3,833.55,839.7,857.9,856.4,848.93,958.2,642.15,14422574,"12,24,37,99,621.55",205067,
28-Feb-23,EQ,854.9,858,850,856.4,854.15,854.85,853.72,958.2,642.15,19600146,"16,73,30,73,110.85",208771,
01-Mar-23,EQ,864,864,851.85,854.85,856.1,856.3,857.22,958.2,642.15,11015843,"9,44,30,55,261.20",217804,
02-Mar-23,EQ,853,861.85,851.1,856.3,852.1,854,858.06,958.2,642.15,12327141,"10,57,74,65,279.10",186314,
03-Mar-23,EQ,856.75,873,849.85,854,866.5,868.55,866.99,958.2,642.15,12823098,"11,11,75,45,319.00",200269,
06-Mar-23,EQ,871.75,876.85,865.35,868.55,868.6,867.75,870.34,958.2,642.15,13904231,"12,10,14,44,323.30",188956,
08-Mar-23,EQ,866.65,873.65,861.5,867.75,872,872.1,866.21,958.2,642.15,16144568,"13,98,45,06,148.35",211371,
09-Mar-23,EQ,867.2,869.8,854.15,872.1,856.4,855.95,862.74,958.2,642.15,10624440,"9,16,61,63,272.80",174754,
10-Mar-23,EQ,844.7,845.35,836.25,855.95,842.15,842.65,842.84,958.2,642.15,17273189,"14,55,85,64,028.95",222667,
13-Mar-23,EQ,841.45,855.3,823.95,842.65,830,828.4,841.1,958.2,669.95,16413159,"13,80,51,60,212.15",265017,
14-Mar-23,EQ,827,834.45,818.25,828.4,832.5,830.35,825.99,958.2,669.95,15456802,"12,76,70,98,939.30",263294,
15-Mar-23,EQ,836.45,843.95,822.2,830.35,823.4,825.9,833.09,958.2,669.95,12914488,"10,75,89,85,936.30",191124,
16-Mar-23,EQ,829.7,831.3,810.3,825.9,825.55,823.9,821.2,958.2,669.95,14987868,"12,30,80,61,095.50",421367,
17-Mar-23,EQ,831.8,838.4,818.65,823.9,838,836.25,828.45,958.2,669.95,11104490,"9,19,95,38,620.00",231625,
20-Mar-23,EQ,837,837.8,825,836.25,836.85,836.45,830.52,958.2,669.95,14838651,"12,32,37,76,072.30",278069,
21-Mar-23,EQ,843,854.5,839.05,836.45,851.75,852.4,846.11,958.2,669.95,18755854,"15,86,94,62,815.95",224691,
22-Mar-23,EQ,857.65,862.55,851,852.4,858.15,860.2,856.36,958.2,669.95,17431520,"14,92,76,07,314.90",156728,
23-Mar-23,EQ,857,867.45,852.8,860.2,854.1,855.45,862.06,958.2,669.95,17920621,"15,44,86,61,801.95",214120,
24-Mar-23,EQ,852.5,860,849.15,855.45,851.45,852.4,854.95,958.2,669.95,17295696,"14,78,69,27,519.65",198327,
27-Mar-23,EQ,854.95,856.4,844.05,852.4,846.9,848.7,849.34,958.2,669.95,17047675,"14,47,91,94,037.90",218983,
28-Mar-23,EQ,855.55,858.9,848.2,848.7,856.9,854.75,853.35,958.2,669.95,24469018,"20,88,07,09,975.30",208296,
29-Mar-23,EQ,857.05,862.1,848,854.75,855,851,854.88,958.2,669.95,34881515,"29,81,94,16,000.65",285499,
31-Mar-23,EQ,861.95,881,858.5,851,876.9,877.25,874.98,958.2,669.95,25739021,"22,52,10,29,030.15",279968,
03-Apr-23,EQ,880.2,887.1,868.85,877.25,884.5,883.8,877.16,958.2,669.95,26416933,"23,17,18,77,331.15",227883,
05-Apr-23,EQ,886.6,887.75,874,883.8,885,884.6,881.05,958.2,669.95,21068934,"18,56,27,12,710.80",198760,
06-Apr-23,EQ,882,890.1,872.7,884.6,875,875,879.57,958.2,669.95,26042745,"22,90,63,29,314.65",254836,
10-Apr-23,EQ,880.05,882.8,864.4,875,867.4,868.45,871.82,958.2,669.95,30906205,"26,94,45,42,002.85",200100,
11-Apr-23,EQ,873.7,885.6,865,868.45,882.9,881.9,879.62,958.2,669.95,39504022,"34,74,86,90,519.10",273420,
12-Apr-23,EQ,883.45,892,880.3,881.9,891,890.15,885.61,958.2,669.95,22686032,"20,09,09,85,489.55",174718,
13-Apr-23,EQ,891.1,901.65,886.5,890.15,898,899,893.75,958.2,669.95,34439635,"30,78,02,77,208.20",227426,
17-Apr-23,EQ,917.3,917.3,893.15,899,899.6,901.3,900.34,958.2,669.95,29957514,"26,97,19,74,096.80",218944,
18-Apr-23,EQ,907.95,907.95,894.1,901.3,896,896.85,900.06,958.2,669.95,26699379,"24,03,09,81,838.10",211374,
19-Apr-23,EQ,895.9,896.9,887.25,896.85,892.1,891.9,891.12,958.2,669.95,24377956,"21,72,36,99,310.75",186782,
20-Apr-23,EQ,892.25,899.3,889.2,891.9,894.1,894.4,893.52,958.2,669.95,16999919,"15,18,98,25,560.90",142458,
21-Apr-23,EQ,894.55,900.7,882.4,894.4,887.6,885.65,892.06,958.2,669.95,29578071,"26,38,55,57,760.90",191343,
24-Apr-23,EQ,905,906.5,895,885.65,905.3,904.75,901.44,958.2,669.95,30881665,"27,83,78,92,551.70",314794,
25-Apr-23,EQ,906.3,916,903.1,904.75,913.2,913.45,910.82,958.2,669.95,41383839,"37,69,30,89,217.55",348026,
26-Apr-23,EQ,911.45,916.95,905.75,913.45,916,914.95,911.65,958.2,669.95,30371555,"27,68,83,22,157.80",203559,
27-Apr-23,EQ,909.5,919.9,908.55,914.95,917.6,918.35,915.76,958.2,669.95,25835108,"23,65,87,35,545.70",201239,
28-Apr-23,EQ,915.1,920.45,910.25,918.35,919.3,917.65,914.7,958.2,669.95,20381002,"18,64,24,98,731.80",206736,
02-May-23,EQ,924,925.8,918.7,917.65,921.95,922.1,922.52,958.2,669.95,17515017,"16,15,80,17,786.15",171814,
03-May-23,EQ,919.55,923.85,911.55,922.1,921.7,922.85,917.93,958.2,669.95,18715142,"17,17,92,60,633.20",193633,
04-May-23,EQ,920,923.9,911.8,922.85,920.1,921.7,917.17,958.2,669.95,20485002,"18,78,82,28,239.40",182779,
05-May-23,EQ,925,942.45,923.45,921.7,927,926.95,933.17,958.2,669.95,19002035,"17,73,21,72,083.15",233042,
08-May-23,EQ,927,941.7,927,926.95,937.85,937.9,938.29,958.2,669.95,18623913,"17,47,45,48,902.45",173542,
09-May-23,EQ,941,945,931.8,937.9,934,934.4,939.45,958.2,669.95,21507610,"20,20,52,19,030.00",197816,
10-May-23,EQ,934.6,941,928.25,934.4,936.6,936.05,933.75,958.2,669.95,25910923,"24,19,42,53,986.15",210957,
11-May-23,EQ,940.05,947,933.85,936.05,939.65,939.2,940.72,958.2,669.95,20027372,"18,84,01,64,285.90",213605,
12-May-23,EQ,939.75,948,935.1,939.2,943.5,943.9,940.76,958.2,669.95,13873480,"13,05,15,98,098.95",197789,
15-May-23,EQ,943.75,949,938.2,943.9,944.15,945.75,944.97,958.2,669.95,10453762,"9,87,84,68,196.25",164481,
16-May-23,EQ,950,952.2,943,945.75,944.3,946.35,948.71,958.2,669.95,19612293,"18,60,63,05,163.90",226076,
17-May-23,EQ,947.3,948.4,935.8,946.35,942.4,939.35,941.45,958.2,669.95,19273344,"18,14,49,12,091.25",249139,
18-May-23,EQ,947.95,952.25,942.1,939.35,946.5,946.5,947.09,958.2,669.95,21550141,"20,40,98,47,199.75",209338,
19-May-23,EQ,951.45,956,941.6,946.5,954,954.3,948.41,958.2,669.95,15427412,"14,63,14,54,419.20",256936,
22-May-23,EQ,951.05,954.25,946.15,954.3,948.5,950.35,950.48,958.2,669.95,15509525,"14,74,15,19,452.50",174326,
23-May-23,EQ,952,958.85,945,950.35,951,953.4,954.55,958.85,669.95,16579935,"15,82,63,84,807.30",179712,
24-May-23,EQ,946.7,953.85,938.5,953.4,941.1,940.65,948.39,958.85,669.95,18049620,"17,11,81,11,862.45",156440,
25-May-23,EQ,937,941.6,932.95,940.65,939.4,939.85,937.68,958.85,669.95,19328582,"18,12,41,13,002.95",165933,
26-May-23,EQ,939.8,952.45,935.55,939.85,950.5,950.7,944.9,958.85,669.95,10957182,"10,35,33,99,956.05",116316,
29-May-23,EQ,953.85,957.6,946.8,950.7,948.15,948.15,951.73,958.85,669.95,12108079,"11,52,36,05,997.05",154665,
30-May-23,EQ,945.35,952.3,944.65,948.15,951.35,949.95,948.19,958.85,669.95,18483624,"17,52,59,24,428.00",165705,
31-May-23,EQ,949.5,952,940.5,949.95,951.3,949.15,946.37,958.85,669.95,27254425,"25,79,26,57,193.20",196047,
01-Jun-23,EQ,954.25,954.25,932.8,949.15,936.45,936.1,946.03,958.85,669.95,21650700,"20,48,22,35,167.70",199559,
02-Jun-23,EQ,943,944.65,935.05,936.1,936.6,938.15,939.61,958.85,669.95,12494376,"11,73,99,02,972.45",202054,
05-Jun-23,EQ,943,951.8,943,938.15,947,946.75,948.39,958.85,669.95,10751684,"10,19,67,45,923.25",124104,
06-Jun-23,EQ,946.5,947.8,938.1,946.75,942.6,942.1,941.11,958.85,669.95,11894330,"11,19,38,69,092.55",140147,
07-Jun-23,EQ,944.35,945.85,933.8,942.1,940,940.2,937.88,958.85,669.95,16486469,"15,46,23,69,201.45",201193,
08-Jun-23,EQ,936.6,950.5,935.2,940.2,938.95,937.9,943.61,958.85,669.95,17608140,"16,61,52,68,439.75",191521,
09-Jun-23,EQ,941.4,944,936.2,937.9,939,938.05,939.36,958.85,669.95,12253128,"11,51,00,47,267.80",160590,
12-Jun-23,EQ,938,943.5,933.3,938.05,936.7,935.95,938.6,958.85,669.95,10520125,"9,87,42,19,363.85",163744,
13-Jun-23,EQ,935.9,946.25,934.1,935.95,943.75,943.55,940.17,958.85,669.95,13528776,"12,71,93,34,878.30",184244,
14-Jun-23,EQ,946.05,946.95,936.25,943.55,939.15,939.8,938.69,958.85,669.95,13489262,"12,66,22,98,905.90",161261,
15-Jun-23,EQ,940.7,942.95,924.35,939.8,927,926.6,932.03,958.85,669.95,19366819,"18,05,05,35,655.75",196189,
16-Jun-23,EQ,929.3,937.75,927,926.6,934.05,934.2,932.02,958.85,669.95,11249387,"10,48,46,57,237.25",166192,
19-Jun-23,EQ,933.5,933.95,918.7,934.2,922.35,923.15,923.17,958.85,677.6,19351375,"17,86,45,88,448.55",282056,
20-Jun-23,EQ,920.95,928.55,914.8,923.15,928.2,925.55,919.93,958.85,677.6,15212286,"13,99,41,75,555.45",287355,
21-Jun-23,EQ,928,928.4,920,925.55,925,924.7,923.8,958.85,677.6,9210553,"8,50,87,10,895.75",157330,
22-Jun-23,EQ,924.4,935.55,920.7,924.7,925.7,925.75,930.42,958.85,677.6,27291569,"25,39,25,94,584.00",215747,
23-Jun-23,EQ,926.05,931.9,919,925.75,923.9,923.5,924.42,958.85,677.6,8767733,"8,10,50,50,233.05",155655,
26-Jun-23,EQ,927.1,931.8,923.2,923.5,927,927.45,926.74,958.85,694.1,11749040,"10,88,83,55,748.15",195374,
27-Jun-23,EQ,930,939.95,922.2,927.45,939.5,936.1,929.69,958.85,694.1,13422726,"12,47,89,87,767.95",212409,
28-Jun-23,EQ,944,944,934.3,936.1,939.95,937.45,938.91,958.85,694.1,25708001,"24,13,76,27,542.55",315439,
30-Jun-23,EQ,940.5,942.2,930.65,937.45,934,934.6,934.58,958.85,694.1,13843218,"12,93,75,38,588.05",238313,
03-Jul-23,EQ,937,945.75,936.5,934.6,942.95,942.55,942.96,958.85,704.85,12350359,"11,64,59,37,223.35",280788,
04-Jul-23,EQ,947.25,951.3,942,942.55,944.55,944.7,946.5,958.85,704.85,14041699,"13,29,04,39,502.70",230684,
05-Jul-23,EQ,942.05,964.75,941,944.7,959.4,958,959.34,964.75,704.85,13817767,"13,25,60,00,056.30",236282,
06-Jul-23,EQ,954.7,963.9,954,958,958,959.4,959.75,964.75,704.85,16334427,"15,67,69,48,689.65",265389,
07-Jul-23,EQ,953,955.05,943.8,959.4,944.95,946.4,949.99,964.75,704.85,8593807,"8,16,39,98,786.25",205348,
10-Jul-23,EQ,946,952.9,941.35,946.4,947.75,948.4,948.81,964.75,744.2,12069184,"11,45,13,80,722.10",239717,
11-Jul-23,EQ,948.4,952.7,941.9,948.4,945.9,944.95,948.14,964.75,744.2,16977595,"16,09,72,05,936.20",274418,
12-Jul-23,EQ,948.4,951.15,941.25,944.95,944,944.4,945.5,964.75,744.2,21511161,"20,33,87,09,528.85",341763,
13-Jul-23,EQ,947.7,959.25,942.2,944.4,956.5,955.7,953.88,964.75,744.2,23222286,"22,15,12,17,019.20",320781,
14-Jul-23,EQ,959.75,965,951.35,955.7,964.8,960.05,958.54,965,744.2,12871569,"12,33,79,73,703.65",233201,
17-Jul-23,EQ,962.9,973.8,952.85,960.05,972.05,968.7,959.83,973.8,757.85,16290763,"15,63,63,81,792.45",227824,
18-Jul-23,EQ,978,987.95,971.15,968.7,975.95,975.45,978.45,987.95,757.85,29709508,"29,06,92,04,304.05",402173,
19-Jul-23,EQ,980,980,967.55,975.45,973.55,973.45,972.26,987.95,757.85,15994261,"15,55,05,41,577.95",228514,
20-Jul-23,EQ,976.05,998.15,972.1,973.45,994.75,995.6,985.69,998.15,757.85,26487838,"26,10,88,32,396.35",299493,
21-Jul-23,EQ,995.3,"1,001.45",988.8,995.6,"1,000.45",997,994.46,"1,001.45",757.85,16903003,"16,80,94,34,509.70",255812,
24-Jul-23,EQ,"1,004.95","1,008.70",990.1,997,991.95,992,997.52,"1,008.70",791.65,21687719,"21,63,39,51,939.75",358444,
25-Jul-23,EQ,999,999,988.25,992,993.9,994.7,992.39,"1,008.70",791.65,29325327,"29,10,20,78,261.10",365896,
26-Jul-23,EQ,993.1,997.75,990,994.7,996.15,996.45,993.76,"1,008.70",791.65,12780537,"12,70,07,81,383.70",211486,
27-Jul-23,EQ,"1,002.55","1,006.50",987.2,996.45,994.1,990.25,993.54,"1,008.70",791.65,25932395,"25,76,48,83,809.10",320992,
28-Jul-23,EQ,988,998.7,977.05,990.25,995.55,996.2,986.6,"1,008.70",791.65,12584130,"12,41,55,48,731.20",286623,
31-Jul-23,EQ,996,999.4,988.6,996.2,997,998.3,995.23,"1,008.70",796,14303116,"14,23,49,04,667.90",232761,
01-Aug-23,EQ,"1,001.65","1,003.70",990.45,998.3,995.65,994.55,995.03,"1,008.70",796,15508569,"15,43,14,16,863.20",233652,
02-Aug-23,EQ,985.25,994.1,977.5,994.55,986.05,986.95,985.15,"1,008.70",796,15787996,"15,55,35,48,909.85",243935,
03-Aug-23,EQ,976.55,983,960.05,986.95,966.5,965,968.6,"1,008.70",796,30994707,"30,02,15,43,110.85",409313,
04-Aug-23,EQ,968.65,976,961.25,965,970.85,970.5,969.48,"1,008.70",796,20582882,"19,95,46,79,141.05",296882,
07-Aug-23,EQ,970.95,981.5,968.2,970.5,975,975.65,976.6,"1,008.70",796,16686062,"16,29,56,85,155.95",224562,
08-Aug-23,EQ,975.75,986.6,972.3,975.65,981,979.9,980.5,"1,008.70",796,23784778,"23,32,10,34,820.05",298758,
09-Aug-23,EQ,974.95,975.3,963.6,979.9,973,972.7,969.34,"1,008.70",796,19317331,"18,72,51,02,116.35",196780,
10-Aug-23,EQ,971.55,973.65,959.45,972.7,963.35,964.1,965.21,"1,008.70",796,24858441,"23,99,35,61,281.30",336041,
11-Aug-23,EQ,963.4,963.5,950,964.1,954.35,952.85,955.69,"1,008.70",796,17162177,"16,40,16,88,668.60",194985,
14-Aug-23,EQ,949,962.9,946,952.85,959,959.55,956.4,"1,008.70",796,19026691,"18,19,70,49,210.40",245849,
16-Aug-23,EQ,954.45,959.8,946.6,959.55,956,956.5,954.56,"1,008.70",796,17930805,"17,11,60,68,426.30",189193,
17-Aug-23,EQ,956.95,957.8,946.45,956.5,950,951.65,951.03,"1,008.70",796,27077611,"25,75,15,22,550.55",332152,
18-Aug-23,EQ,947.9,955,946,951.65,948.95,950.65,951.53,"1,008.70",796,13257508,"12,61,48,74,160.35",215725,
21-Aug-23,EQ,950.7,959.3,948.4,950.65,952.85,955.2,955.23,"1,008.70",796,13358017,"12,75,99,68,175.35",253434,
22-Aug-23,EQ,956.4,956.95,949.3,955.2,950,952,953.54,"1,008.70",796,16872719,"16,08,87,43,644.25",284535,
23-Aug-23,EQ,954,968.05,949.85,952,967,966.85,960.41,"1,008.70",796,14707331,"14,12,50,49,768.25",331761,
24-Aug-23,EQ,972.5,982.4,966.75,966.85,968.8,968.95,972.6,"1,008.70",796,28389740,"27,61,19,44,070.65",343063,
25-Aug-23,EQ,962.95,972.6,960.2,968.95,969.85,970.4,968.49,"1,008.70",796,10275758,"9,95,19,95,362.20",196217,
28-Aug-23,EQ,969.95,975,965.05,970.4,971.4,970.55,970.17,"1,008.70",796,10481574,"10,16,89,26,507.60",245681,
29-Aug-23,EQ,973.3,977.25,965.65,970.55,967.7,967.75,970.16,"1,008.70",796,13209913,"12,81,57,56,159.75",220782,
30-Aug-23,EQ,970.45,975.9,955.4,967.75,958.5,958.9,966.84,"1,008.70",796,13936165,"13,47,40,25,378.85",277019,
31-Aug-23,EQ,960,966.2,954.05,958.9,959.85,958.75,959.09,"1,008.70",796,36675400,"35,17,48,33,652.85",365627,
01-Sep-23,EQ,956.9,973.05,952.8,958.75,967.6,968.7,961.63,"1,008.70",796,16268147,"15,64,38,84,506.15",269894,
04-Sep-23,EQ,968.7,969.05,960.55,968.7,967,967.35,964.6,"1,008.70",796,9512956,"9,17,61,82,299.30",209738,
05-Sep-23,EQ,964.1,970,962.25,967.35,969.5,968.4,965.27,"1,008.70",796,16623486,"16,04,61,41,015.75",259236,
06-Sep-23,EQ,962.55,969.5,950.8,968.4,960.05,957.5,957.94,"1,008.70",796,30802100,"29,50,64,13,588.70",436476,
07-Sep-23,EQ,957.4,969.5,954.7,957.5,962.95,965.65,961.62,"1,008.70",796,13462347,"12,94,56,41,821.95",244409,
08-Sep-23,EQ,967.5,975,961.25,965.65,971.8,970.55,968.42,"1,008.70",796,13086915,"12,67,36,95,006.90",219318,
11-Sep-23,EQ,974.95,982,969.35,970.55,982,978.25,974.06,"1,008.70",796,7894110,"7,68,93,02,117.05",213561,
12-Sep-23,EQ,990.1,995.15,982.65,978.25,989.55,990.5,988.45,"1,008.70",796,20959591,"20,71,75,09,808.35",297925,
13-Sep-23,EQ,989.8,994.85,980.55,990.5,989.95,989.8,988.38,"1,008.70",796,21997553,"21,74,20,27,080.55",363734,
14-Sep-23,EQ,992.3,992.9,982.25,989.8,987.75,987.7,987.17,"1,008.70",796,11464188,"11,31,71,06,954.40",215342,
15-Sep-23,EQ,990.35,997.5,988.6,987.7,991.95,992.45,992.53,"1,008.70",796,13307980,"13,20,85,89,294.85",197327,
18-Sep-23,EQ,990.1,996.25,987.3,992.45,989.45,990.2,992.03,"1,008.70",796,16713222,"16,57,99,90,394.95",232525,
20-Sep-23,EQ,981.55,996,980.65,990.2,988.1,987.15,986.34,"1,008.70",796,25741856,"25,39,01,13,398.50",471565,
21-Sep-23,EQ,979.95,982.5,957.45,987.15,959.4,959.3,965.36,"1,008.70",796,19742813,"19,05,89,80,867.15",397438,
22-Sep-23,EQ,956.5,960.9,947.4,959.3,951.5,950.3,955.04,"1,008.70",796,12701888,"12,13,08,24,852.40",285137,
25-Sep-23,EQ,950.3,961.2,941.5,950.3,957,956.35,951.5,"1,008.70",796,8997098,"8,56,07,57,897.10",216411,
26-Sep-23,EQ,958.95,958.95,947.1,956.35,949.5,948.7,951.89,"1,008.70",796,10521409,"10,01,52,50,645.20",285454,
27-Sep-23,EQ,946.3,946.5,934.4,948.7,942,943.1,940.81,"1,008.70",796,15152973,"14,25,60,60,103.90",275468,
28-Sep-23,EQ,945.5,947.25,934.75,943.1,942.75,942.6,940.64,"1,008.70",796,25991282,"24,44,84,58,324.40",298964,
29-Sep-23,EQ,946.7,956,943.7,942.6,953,951.9,952.41,"1,008.70",796,10447334,"9,95,01,04,904.10",197973,
03-Oct-23,EQ,951.6,951.6,939,951.9,939.85,940.3,942.49,"1,008.70",796,11131636,"10,49,14,63,492.05",287297,
04-Oct-23,EQ,935,935.5,925,940.3,932.25,930.05,928.86,"1,008.70",796,17334739,"16,10,15,59,184.70",331953,
05-Oct-23,EQ,935.2,943.95,934.55,930.05,939.35,940.85,939.94,"1,008.70",796,10478856,"9,84,95,41,968.90",258254,
06-Oct-23,EQ,946,946.55,938,940.85,945.1,945.2,942.83,"1,008.70",796,6355755,"5,99,23,81,430.70",211853,
09-Oct-23,EQ,940.25,942.05,936.3,945.2,939.4,938.6,939.59,"1,008.70",796,6725306,"6,31,90,20,565.15",164572,
10-Oct-23,EQ,940.4,957.5,940.35,938.6,951.8,951.2,950.77,"1,008.70",796,11452715,"10,88,89,05,072.30",312706,
11-Oct-23,EQ,954.9,962.05,950.75,951.2,952.9,953.1,954.48,"1,008.70",796,12233117,"11,67,62,33,151.10",250829,
12-Oct-23,EQ,952.85,960.1,948.4,953.1,954.75,954.25,955.21,"1,008.70",796,7836818,"7,48,58,23,584.00",198184,
13-Oct-23,EQ,949.95,957.4,944.55,954.25,949.5,951.3,949.15,"1,008.70",796,6650442,"6,31,22,42,596.05",185229,
16-Oct-23,EQ,948.5,954.85,946.15,951.3,950.5,951.4,951.09,"1,008.70",796,5763024,"5,48,11,29,890.30",171124,
17-Oct-23,EQ,955.4,960.95,951.5,951.4,954.5,953.9,955.05,"1,008.70",796,7747527,"7,39,93,01,380.75",171383,
18-Oct-23,EQ,949.2,950.65,939.1,953.9,943.5,943.75,944.12,"1,008.70",796,12000153,"11,32,95,85,673.05",265905,
19-Oct-23,EQ,936,945,934,943.75,934.85,935.75,938.38,"1,008.70",796,8612676,"8,08,19,44,861.80",224163,
20-Oct-23,EQ,932,940,930,935.75,934,932.75,934.41,"1,008.70",796,6586576,"6,15,45,89,020.60",211005,
23-Oct-23,EQ,942,944.8,925.4,932.75,931.1,929.95,938.81,"1,008.70",796,11856890,"11,13,13,59,569.60",280316,
25-Oct-23,EQ,926.05,933.8,911.4,929.95,917.4,916.1,921.17,"1,008.70",796,12593434,"11,60,06,43,622.95",366568,
26-Oct-23,EQ,914.3,916.6,899,916.1,910,908.65,905.65,"1,008.70",796,21693345,"19,64,66,81,777.20",401566,
27-Oct-23,EQ,916,918.15,911.3,908.65,914,912.75,913.92,"1,008.70",796,8645505,"7,90,13,04,895.55",247992,
30-Oct-23,EQ,909.1,926.3,908.2,912.75,924.25,924.9,919.45,"1,008.70",796,7687791,"7,06,85,66,838.35",218361,
