Date,Open,High,Low,Close,Shares Traded,Turnover(₹ Cr)
04-Mar-25,47942.5,48374.9,47924.75,48245.2,139300167,6415.75
05-Mar-25,48241.3,48657.65,48190.25,48489.95,127803810,6244.51
06-Mar-25,48760,48839.1,48299.4,48627.7,137393647,8118.72
07-Mar-25,48463.8,48709.05,48359.35,48497.5,106040439,5259.86
10-Mar-25,48312,48599.15,48124.65,48216.8,123771352,6129.4
11-Mar-25,47874.8,48029.05,47702.9,47853.95,222380296,12487.44
12-Mar-25,47894.4,48222.15,47844.95,48056.65,243281505,13858.73
13-Mar-25,48219.15,48352.45,48006.1,48060.4,145864976,7179.86
17-Mar-25,48219.55,48481.35,48196.1,48354.15,131272921,6980.6
18-Mar-25,48792.9,49400.3,48629.45,49314.5,146550294,8229.85
19-Mar-25,49375.4,49807.55,49324.8,49702.6,137635415,6785.05
20-Mar-25,49947.6,50155.3,49771.65,50062.85,115743962,5905.18
21-Mar-25,49927.1,50672.15,49891.95,50593.55,225498916,18532.21
24-Mar-25,50982.7,51801.15,50795.9,51704.95,180444979,8885.39
25-Mar-25,51874.2,52063.95,51429.6,51607.95,185197665,12224.07
26-Mar-25,51640.05,51875.8,51069.15,51209,152895952,8525.79
27-Mar-25,51084.7,51714.35,51050.85,51575.85,415772852,15234.89
28-Mar-25,51608.4,51839.1,51335.35,51564.85,171152969,7586.83
01-Apr-25,51178.15,51683.85,50742,50827.5,176322972,8505.05
02-Apr-25,50966.9,51404.2,50908.35,51348.05,149906457,5545.35
03-Apr-25,50910,51661.6,50906.65,51597.35,291159558,5960.55
04-Apr-25,51711.6,51893.6,51360.4,51502.7,189607641,8445.89
07-Apr-25,49336.1,50426.25,49156.95,49860.1,236789593,11587.08
08-Apr-25,50388.55,50793.7,50030.8,50511,162259279,9082.76
09-Apr-25,50487.1,50496.9,49910.85,50240.15,141787861,7324.09
11-Apr-25,50634.1,51244.7,50634.1,51002.35,139974934,8735.46
15-Apr-25,52299,52486.35,51863.3,52379.5,203761353,11819.68
16-Apr-25,52690.9,53164.45,52471.35,53117.75,200504101,10526.17
17-Apr-25,53153.75,54407.2,53084.9,54290.2,294946433,13719.04
21-Apr-25,54891.25,55461.65,54674.95,55304.5,267372839,13622.84
22-Apr-25,55414.3,55961.2,55243.55,55647.2,276879053,15645.82
23-Apr-25,56097.1,56098.7,55162.5,55370.05,245520423,11723.19
24-Apr-25,55103.9,55550.45,55088.4,55201.4,233218409,12002.95
25-Apr-25,55233.55,55350.55,54176.45,54664.05,210766304,9679.83
28-Apr-25,54610.3,55577.4,54582.35,55432.8,178630188,7103.46
29-Apr-25,55524.35,55957.75,55262.4,55391.25,193903416,8373.38
30-Apr-25,55382.4,55478.25,54723.7,55087.15,193527310,11916.11
02-May-25,55100.95,55691.95,54994.4,55115.35,154187346,8648.95
05-May-25,55065.8,55345.5,54786.5,54919.5,139409242,8876.74
06-May-25,54918.25,55036.95,54172.95,54271.4,198690472,8440.53
07-May-25,54013.4,54684.3,53919.9,54610.9,268883957,9325.72
08-May-25,54801.75,54937.25,54108,54365.65,302197374,12890.73
09-May-25,53595.95,54054.8,53483.05,53595.25,179290315,8109.92
12-May-25,54658.75,55466.3,54558.05,55382.85,199594158,8894.5
13-May-25,55233.5,55499.65,54888.5,54940.85,190035885,9256.83
14-May-25,55008.55,55208.6,54491,54801.3,145169571,6288.89
15-May-25,54853.7,55490.55,54442.3,55355.6,138421253,10195.93
16-May-25,55276,55418.9,55170.25,55354.9,136045212,7512.92
19-May-25,55326.05,55695.55,55296.55,55420.7,138063909,5421.58
20-May-25,55445.3,55568.35,54829.45,54877.35,143426306,7986.79
21-May-25,55060.2,55336.85,54690.8,55075.1,119459912,5560.63
22-May-25,54875.9,54996.1,54576.6,54941.3,148227670,9220
23-May-25,54959.3,55441.3,54854.5,55398.25,88891444,4424.62
26-May-25,55534.9,55875.75,55307.5,55572,90838669,4382.84
27-May-25,55458.95,55831.35,55037.85,55352.8,145380504,9236.52
28-May-25,55328.6,55521.8,55235.55,55417,128321511,5986.31
29-May-25,55571.4,55782.75,55096.45,55546.05,185730254,10394.38
30-May-25,55615.55,55813.3,55356.6,55749.7,281056831,12623.12
02-Jun-25,55598.25,55966.3,55400.55,55903.4,211302101,8722.91
03-Jun-25,56104.8,56161.4,55455.8,55599.95,212808078,9937.61
04-Jun-25,55650.35,55791,55408.35,55676.85,151488202,6067.58
05-Jun-25,55806.75,56010.15,55580.45,55760.85,141281084,8518.57
06-Jun-25,55699.45,56695,55534.75,56578.4,347023400,13035.84
09-Jun-25,57049.5,57049.5,56792.7,56839.6,207484622,9138.51
10-Jun-25,56993.9,57015.4,56564.15,56629.1,145969879,8256.92
11-Jun-25,56639.85,56782.5,56399.4,56459.75,135259963,5477.92
12-Jun-25,56480.9,56611.05,55968.5,56082.55,135273988,6460.33
13-Jun-25,55149.3,55688,55149.3,55527.35,142013350,6042.45
16-Jun-25,55554.1,55999.85,55381.45,55944.9,107684846,5492.66
17-Jun-25,55975,56067.3,55643.95,55714.15,106308600,5617.54
18-Jun-25,55544.95,55933.6,55511.8,55828.75,116387466,7214
19-Jun-25,55784.85,55942.45,55475.45,55577.45,131337052,6875.2
20-Jun-25,55566.7,56328.2,55566.4,56252.85,161498033,10192.14
23-Jun-25,55832.35,56233.55,55779.25,56059.35,86815983,4154.17
24-Jun-25,56529.45,56862,56276.15,56461.9,132949497,8261.84
25-Jun-25,56564.5,56681.4,56420.65,56621.15,98673656,6054.77
26-Jun-25,56693.55,57263.45,56558.35,57206.7,176543280,13209.6
27-Jun-25,57234.7,57475.4,56993.85,57443.9,237982623,14041.67
30-Jun-25,57529.95,57614.5,57193.8,57312.75,182974016,7876.79
01-Jul-25,57375.8,57533.85,57150.35,57459.45,283276197,8734.24
02-Jul-25,57558.2,57628.4,56833.8,56999.2,169590882,8026.46
03-Jul-25,57050.4,57193.25,56764.1,56791.95,149891510,7232.62
04-Jul-25,56825.25,57075.1,56623.6,57031.9,93858205,3871.5
07-Jul-25,56938.7,57152.2,56838.55,56949.2,103275989,4714
08-Jul-25,56942.55,57303.3,56923.05,57256.3,105496181,6733.82
09-Jul-25,57199.75,57290.65,57037.9,57213.55,91106919,5469.02
10-Jul-25,57339.75,57363.7,56886.6,56956,101997889,6552.97
11-Jul-25,56843.45,57091.05,56607.75,56754.7,95543477,5114.03
14-Jul-25,56780.75,56896.3,56594.25,56765.35,123043716,5307.24
15-Jul-25,56709.2,57134.95,56707.8,57006.65,124577638,5808.52
16-Jul-25,57111.25,57276.55,56937.6,57168.95,161253321,6912.99
17-Jul-25,57231.95,57262.85,56780.15,56828.8,129763690,8491.69
18-Jul-25,56524.25,56705.15,56204.85,56283,141249347,10339.98
21-Jul-25,56558.9,56983.45,56255.7,56952.75,133656637,9301.52
22-Jul-25,57253.35,57286.15,56692,56756,132755588,6922.17
23-Jul-25,56918.15,57249,56715.8,57210.45,129781223,7142.4
24-Jul-25,57316.6,57316.6,56850.9,57066.05,179807625,7304.96
25-Jul-25,57170.7,57170.7,56439.4,56528.9,125071034,5848.19
28-Jul-25,56215.1,56578.4,55997.45,56084.9,145685401,8419.46
29-Jul-25,55881.8,56296.4,55843.25,56222,145111592,9195.07
30-Jul-25,56310.1,56321.15,56064.55,56150.7,139650524,6484.04
31-Jul-25,55728.15,56406.2,55547.35,55961.95,182793120,8710.55
01-Aug-25,55897.15,56097.6,55562.1,55617.6,98888023,5412.38
04-Aug-25,55557.5,55752.45,55437.3,55619.35,131113299,5603.22
05-Aug-25,55545.05,55648.15,55202.85,55360.25,105715243,8349.26
06-Aug-25,55329.8,55559.4,55227.7,55411.15,117597509,5603.16
07-Aug-25,55215.65,55614.8,54973.55,55521.15,95473822,7276.11
08-Aug-25,55609.35,55652.6,54905.6,55004.9,97278488,6115.9
11-Aug-25,54999.35,55582.15,54927.55,55510.75,105180632,5551.53
12-Aug-25,55441.1,55566.7,55001.5,55043.7,74654204,4460.93
13-Aug-25,55340.05,55340.05,55026.95,55181.45,80068987,5057.23
14-Aug-25,55102.55,55472.8,55074.3,55341.85,74186271,5318.26
18-Aug-25,55940.6,56156.3,55647.65,55734.9,101715772,6271.46
19-Aug-25,55622.3,55965.55,55608.15,55865.15,89334976,4838.22
20-Aug-25,55751.5,55812.6,55577.35,55698.5,69080256,3929.98
21-Aug-25,55972.05,55993.65,55708.2,55755.45,70335704,4599.75
22-Aug-25,55669.25,55745,55102.6,55149.4,77141295,4904.87
25-Aug-25,55147.75,55306,55048.4,55139.3,79872789,4868.15
26-Aug-25,54999.05,55068.9,54396.1,54450.45,123812430,6273.37
28-Aug-25,54256,54382.25,53768.45,53820.35,134329841,7653.16
29-Aug-25,53660.35,54086,53606.45,53655.65,103888450,5331.99
01-Sep-25,53658.15,54035.85,53658.15,54002.45,78043463,4371.98
02-Sep-25,54038.25,54160.95,53578,53661,77543435,4545.09
03-Sep-25,53630.75,54136.15,53561.75,54067.55,100090205,5767.26
04-Sep-25,54379.6,54450.55,53971.85,54075.45,120031588,5982.67
05-Sep-25,54308.05,54308.05,53719.55,54114.55,79909524,4054.63
08-Sep-25,54215.4,54518.7,54067.15,54186.9,76257333,3946.01
09-Sep-25,54330.55,54350.65,54079.45,54216.1,93756212,4528.25
10-Sep-25,54554.75,54705.2,54400,54536,116930374,6868.05
11-Sep-25,54413.05,54757.45,54402.4,54669.6,96854156,5404.27
12-Sep-25,54781.55,54852.25,54580.35,54809.3,80119831,5076.51
15-Sep-25,54884.05,55018.7,54807.5,54887.85,72024180,4241.76
16-Sep-25,54778.4,55185.45,54777.75,55147.6,98659319,6423.62
17-Sep-25,55158.35,55540.75,55146.55,55493.3,155327382,7513.03
18-Sep-25,55797.1,55835.25,55490.9,55727.45,134323012,6702.33
19-Sep-25,55647.95,55688.75,55355.3,55458.85,190004775,10395.61
22-Sep-25,55429.3,55666.35,55215.6,55284.75,118640313,5523.7
23-Sep-25,55248.7,55662,55159,55509.75,171202052,9829.85
24-Sep-25,55387.1,55511.1,55040.45,55121.5,171980461,8150.01
25-Sep-25,55061.65,55276.65,54903.3,54976.2,158420883,10191.4
26-Sep-25,54797.9,54897,54310.95,54389.35,127686862,7130.77
29-Sep-25,54460.4,54686.05,54226.6,54461,218344229,14281.61
30-Sep-25,54705.5,54793.05,54502.95,54635.85,206876041,10837.77
01-Oct-25,54653.9,55406.75,54582.55,55347.95,172989699,10393.05
03-Oct-25,55182.6,55616.45,55177,55589.25,156863037,8879.41
06-Oct-25,55834.7,56164.2,55727.25,56104.85,162639435,9726.97
07-Oct-25,56126.4,56502.45,56025.05,56239.35,153742467,8757.24
08-Oct-25,56098.5,56303.6,55821,56018.25,133591450,5798.8
09-Oct-25,55979,56286.25,55843.9,56192.05,118029500,6049.16
10-Oct-25,56168.6,56760.25,56152.45,56609.75,162952571,6722.44
13-Oct-25,56337.05,56770.9,56327.4,56625,123486993,6454.29
14-Oct-25,56598.65,56721.3,56230.15,56496.45,129845019,6690.65
15-Oct-25,56528.95,56922.7,56491.85,56799.9,123701247,6914.83
16-Oct-25,57139.95,57525.8,56994.7,57422.55,148601313,9667.33
17-Oct-25,57362.9,57830.2,57238.65,57713.35,147161418,8960.74
20-Oct-25,57872.85,58261.55,57872.85,58033.2,341715407,14041.65
21-Oct-25,58063.4,58155.55,57887.2,58007.2,38968242,1679.12
23-Oct-25,58314.55,58577.5,57951.45,58078.05,291556210,14314.53
24-Oct-25,58172.75,58232.9,57482.05,57699.6,132081008,6654.57
27-Oct-25,57796.45,58224.55,57652.75,58114.25,153027019,7555.3
28-Oct-25,58006.55,58313.8,57770.35,58214.1,256079447,14036.42
29-Oct-25,58316.25,58469.9,58087.05,58385.25,151847243,7845.76
30-Oct-25,58152.05,58331.2,57999.2,58031.1,222993699,8385.96
31-Oct-25,57942.45,58254.95,57656.95,57776.35,307922255,10392.19
03-Nov-25,57726.85,58247.55,57718.4,58101.45,204665357,8247.6
04-Nov-25,57966.65,58119.65,57732.95,57827.05,168559617,8624.42
06-Nov-25,57714.8,57945.05,57521,57554.25,170428684,10257.32
07-Nov-25,57391.4,58001.35,57157.85,57876.8,142423718,6208.77
10-Nov-25,57846.2,58097.2,57846.2,57937.55,123385793,5940.6
11-Nov-25,57962.3,58187.35,57594.25,58138.15,119589571,5909.76
12-Nov-25,58505.35,58507.7,58171.85,58274.65,149265514,7073.06
13-Nov-25,58158.75,58615.95,58127.1,58381.95,121244767,7470.55
14-Nov-25,58050,58590.15,58050,58517.55,114807987,7021.35
17-Nov-25,58696.3,59001.55,58605.3,58962.7,157460315,7287.68
18-Nov-25,58990.5,59103.65,58798.9,58899.25,145542247,7631.35
19-Nov-25,58908.15,59264.25,58688.55,59216.05,149831471,7295.78
20-Nov-25,59308.2,59440.1,59125.25,59347.7,120021307,7609.52
21-Nov-25,59116.7,59232.15,58823.65,58867.7,121382744,8057.86
24-Nov-25,58996.9,59309.9,58649.5,58835.35,190388710,11105.72
25-Nov-25,58925.65,59166.15,58746.2,58820.3,137380135,8120.31
26-Nov-25,58783.05,59554.95,58783.05,59528.05,140180988,7695.58
27-Nov-25,59605.3,59866.6,59523,59737.3,137809670,8782.7
28-Nov-25,59758.7,59897.5,59598.95,59752.7,100023044,5839.54
01-Dec-25,60102.05,60114.3,59527.6,59681.35,122326469,6594.81
02-Dec-25,59354.2,59656.55,59251.95,59273.8,207110345,10056.56
03-Dec-25,59158.7,59414.9,58925.7,59348.25,166403478,7160.87
04-Dec-25,59287.1,59548.7,59062.15,59288.7,109589024,6142.41
05-Dec-25,59133.2,59806.6,59106.55,59777.2,119481620,5949.78
08-Dec-25,59672.05,59713.15,59030.6,59238.55,131203623,6335.61
09-Dec-25,58918.85,59358.25,58878.45,59222.35,137801477,6893.1
10-Dec-25,59281.55,59440.9,58853.9,58960.4,105165395,6092.67
11-Dec-25,58966.2,59423.35,58799.9,59209.85,96941328,5351.23
12-Dec-25,59401.5,59545.7,59224.85,59389.95,107708486,4737.26
15-Dec-25,59053.7,59533,59044.65,59461.8,125225674,4598.78
16-Dec-25,59288.75,59335.25,58966.35,59034.6,123339470,7236.18
17-Dec-25,59072.8,59127.2,58801.4,58926.75,132704071,6795.81
18-Dec-25,58712.7,59211,58712.7,58912.85,97400429,4817.54
19-Dec-25,59047.4,59140.55,58897.5,59069.2,179050841,8478.14
22-Dec-25,59224.75,59371.2,59155.5,59304,114820013,5343.13
23-Dec-25,59334.35,59402.35,59216.75,59299.55,91776313,5263.89
24-Dec-25,59322.95,59478.15,59118.25,59183.6,82531128,4757.08
26-Dec-25,59092.85,59180.65,58947.05,59011.35,72911531,3167.65
29-Dec-25,59007.05,59140.4,58809.55,58932.35,106916404,4496.35
30-Dec-25,58885.95,59272.7,58737.6,59171.25,295715909,13803.3
31-Dec-25,59194.6,59766.2,59187.1,59581.85,198772944,5653.52
01-Jan-26,59674.8,59743.2,59569.65,59711.55,110131396,3648.95
02-Jan-26,59757.4,60203.75,59738.25,60150.95,250440812,6633.49
