DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
04-Jan-23,EQ,"1,521.00","1,521.00","1,491.10","1,522.55","1,494.95","1,494.80","1,501.49","1,953.90","1,355.00",7059590,"10,59,99,36,790.80",213900
05-Jan-23,EQ,"1,505.90","1,505.90","1,469.25","1,494.80","1,475.60","1,475.20","1,481.40","1,953.90","1,355.00",9868404,"14,61,90,77,864.80",294920
06-Jan-23,EQ,"1,470.00","1,475.00","1,446.50","1,475.20","1,449.80","1,448.50","1,457.41","1,953.90","1,355.00",6443714,"9,39,11,09,271.15",254921
09-Jan-23,EQ,"1,448.20","1,489.35","1,448.20","1,448.50","1,485.50","1,484.45","1,477.72","1,953.90","1,355.00",11498717,"16,99,19,17,374.85",269942
10-Jan-23,EQ,"1,482.00","1,483.90","1,454.05","1,484.45","1,470.80","1,469.75","1,464.41","1,953.90","1,355.00",7158624,"10,48,31,79,205.70",171260
11-Jan-23,EQ,"1,470.00","1,494.00","1,464.00","1,469.75","1,471.05","1,471.25","1,478.13","1,953.90","1,355.00",6173092,"9,12,46,51,920.20",200568
12-Jan-23,EQ,"1,481.95","1,485.00","1,455.00","1,471.25","1,482.95","1,480.60","1,472.52","1,953.90","1,355.00",6591385,"9,70,59,52,016.20",218505
13-Jan-23,EQ,"1,483.50","1,519.40","1,468.00","1,480.60","1,504.00","1,503.65","1,496.44","1,953.90","1,355.00",11610426,"17,37,42,77,548.00",297370
16-Jan-23,EQ,"1,510.00","1,528.00","1,502.30","1,503.65","1,523.90","1,525.50","1,520.30","1,953.90","1,355.00",6073063,"9,23,28,97,461.80",181302
17-Jan-23,EQ,"1,527.00","1,542.20","1,524.00","1,525.50","1,538.80","1,539.50","1,536.08","1,953.90","1,355.00",5922644,"9,09,76,80,231.45",186504
18-Jan-23,EQ,"1,544.75","1,551.85","1,539.60","1,539.50","1,545.00","1,545.40","1,546.60","1,953.90","1,355.00",5843098,"9,03,69,13,833.95",148114
19-Jan-23,EQ,"1,539.90","1,549.55","1,526.15","1,545.40","1,534.00","1,538.90","1,540.29","1,953.90","1,355.00",6165284,"9,49,63,29,847.20",133347
20-Jan-23,EQ,"1,538.00","1,545.00","1,524.00","1,538.90","1,527.10","1,525.55","1,531.56","1,953.90","1,355.00",6496429,"9,94,96,78,360.50",156478
23-Jan-23,EQ,"1,535.00","1,553.30","1,528.10","1,525.55","1,548.00","1,548.00","1,542.98","1,923.30","1,355.00",4855020,"7,49,11,77,763.05",142861
24-Jan-23,EQ,"1,560.00","1,568.80","1,549.75","1,548.00","1,551.00","1,551.90","1,559.78","1,923.30","1,355.00",5200802,"8,11,21,23,939.60",133921
25-Jan-23,EQ,"1,547.00","1,556.00","1,538.75","1,551.90","1,542.00","1,543.00","1,546.58","1,923.30","1,355.00",4158617,"6,43,16,44,720.05",99299
27-Jan-23,EQ,"1,546.00","1,550.95","1,507.40","1,543.00","1,518.60","1,519.15","1,529.67","1,923.30","1,355.00",6209955,"9,49,91,58,228.85",200961
30-Jan-23,EQ,"1,528.80","1,544.00","1,520.00","1,519.15","1,538.00","1,538.80","1,534.34","1,923.30","1,355.00",6964719,"10,68,62,69,253.80",187399
31-Jan-23,EQ,"1,548.90","1,548.90","1,513.00","1,538.80","1,534.00","1,533.75","1,526.42","1,923.30","1,355.00",9448126,"14,42,17,80,538.55",213737
01-Feb-23,EQ,"1,542.20","1,555.05","1,528.05","1,533.75","1,545.15","1,551.10","1,542.70","1,923.30","1,355.00",6194199,"9,55,57,89,510.40",157639
02-Feb-23,EQ,"1,552.00","1,586.95","1,552.00","1,551.10","1,581.00","1,583.75","1,577.61","1,923.30","1,355.00",6916834,"10,91,20,94,672.75",196421
03-Feb-23,EQ,"1,597.50","1,604.65","1,573.00","1,583.75","1,595.65","1,599.40","1,593.62","1,923.30","1,355.00",7040194,"11,21,93,69,732.75",191136
06-Feb-23,EQ,"1,598.00","1,598.00","1,561.60","1,599.40","1,565.00","1,569.85","1,570.72","1,923.30","1,355.00",4570612,"7,17,91,33,169.90",154367
07-Feb-23,EQ,"1,569.00","1,576.05","1,555.10","1,569.85","1,563.10","1,562.40","1,567.15","1,923.30","1,355.00",4336238,"6,79,55,52,061.50",122034
08-Feb-23,EQ,"1,565.50","1,603.00","1,565.50","1,562.40","1,590.00","1,590.50","1,594.11","1,923.30","1,355.00",7983338,"12,72,63,41,119.90",193218
09-Feb-23,EQ,"1,596.20","1,619.75","1,586.05","1,590.50","1,617.00","1,617.00","1,605.30","1,923.30","1,355.00",6904911,"11,08,44,60,708.85",187813
10-Feb-23,EQ,"1,612.95","1,616.30","1,596.45","1,617.00","1,608.55","1,608.55","1,608.20","1,923.30","1,355.00",4786762,"7,69,80,59,397.10",155297
13-Feb-23,EQ,"1,597.00","1,597.00","1,566.00","1,608.55","1,567.35","1,567.45","1,572.36","1,923.30","1,355.00",4001199,"6,29,13,30,890.45",135515
14-Feb-23,EQ,"1,584.70","1,596.00","1,578.15","1,567.45","1,591.15","1,593.25","1,591.44","1,923.30","1,355.00",5043736,"8,02,67,83,623.85",144115
15-Feb-23,EQ,"1,584.00","1,599.00","1,576.00","1,593.25","1,597.00","1,597.05","1,591.35","1,923.30","1,355.00",3465747,"5,51,52,18,754.90",121895
16-Feb-23,EQ,"1,600.00","1,614.45","1,597.85","1,597.05","1,601.00","1,601.80","1,606.62","1,923.30","1,355.00",4290289,"6,89,28,84,421.45",202392
17-Feb-23,EQ,"1,594.00","1,595.00","1,575.50","1,601.80","1,585.00","1,583.80","1,586.26","1,923.30","1,355.00",2857734,"4,53,30,97,645.70",115187
20-Feb-23,EQ,"1,584.95","1,603.00","1,582.50","1,583.80","1,595.95","1,592.45","1,593.99","1,923.30","1,355.00",2417716,"3,85,38,13,484.60",92760
21-Feb-23,EQ,"1,598.70","1,601.65","1,576.00","1,592.45","1,581.00","1,579.50","1,586.47","1,923.30","1,355.00",2723288,"4,32,04,25,602.15",99334
22-Feb-23,EQ,"1,563.00","1,575.00","1,555.30","1,579.50","1,561.80","1,561.80","1,565.17","1,923.30","1,355.00",3656244,"5,72,26,49,682.00",145415
23-Feb-23,EQ,"1,569.85","1,569.85","1,548.15","1,561.80","1,551.00","1,550.70","1,557.16","1,923.30","1,355.00",4766854,"7,42,27,70,441.75",202345
24-Feb-23,EQ,"1,560.00","1,569.00","1,545.00","1,550.70","1,548.00","1,550.65","1,554.49","1,923.30","1,355.00",2790986,"4,33,85,55,110.95",109535
27-Feb-23,EQ,"1,540.00","1,540.00","1,502.00","1,550.65","1,510.65","1,509.30","1,509.98","1,923.30","1,355.00",4920268,"7,42,95,09,645.70",209158
28-Feb-23,EQ,"1,515.60","1,524.00","1,481.30","1,509.30","1,490.00","1,487.55","1,494.67","1,923.30","1,355.00",9679811,"14,46,81,39,110.40",237105
01-Mar-23,EQ,"1,492.40","1,500.85","1,481.50","1,487.55","1,496.95","1,496.05","1,494.12","1,923.30","1,355.00",5125043,"7,65,74,08,377.75",215581
02-Mar-23,EQ,"1,485.00","1,488.60","1,467.30","1,496.05","1,471.75","1,472.15","1,474.05","1,923.30","1,355.00",4644499,"6,84,62,26,930.70",245727
03-Mar-23,EQ,"1,486.75","1,489.80","1,473.00","1,472.15","1,480.90","1,479.30","1,479.60","1,923.30","1,355.00",4615015,"6,82,83,89,778.30",198050
06-Mar-23,EQ,"1,494.55","1,520.40","1,493.15","1,479.30","1,506.60","1,507.45","1,509.37","1,923.30","1,355.00",6561742,"9,90,40,87,794.20",195359
08-Mar-23,EQ,"1,490.55","1,496.00","1,481.10","1,507.45","1,493.00","1,492.70","1,489.55","1,923.30","1,355.00",4137080,"6,16,23,90,404.40",151252
09-Mar-23,EQ,"1,495.00","1,498.35","1,474.60","1,492.70","1,480.60","1,480.40","1,485.30","1,923.30","1,355.00",5104656,"7,58,19,63,844.80",158728
10-Mar-23,EQ,"1,460.00","1,474.30","1,457.65","1,480.40","1,473.95","1,471.55","1,467.74","1,923.30","1,355.00",3699580,"5,43,00,29,458.10",219851
13-Mar-23,EQ,"1,464.20","1,478.30","1,428.00","1,471.55","1,438.95","1,435.10","1,444.94","1,923.30","1,355.00",8798403,"12,71,31,35,353.35",378220
14-Mar-23,EQ,"1,441.00","1,448.35","1,411.00","1,435.10","1,421.15","1,420.00","1,422.68","1,923.30","1,355.00",7402784,"10,53,17,85,841.70",372984
15-Mar-23,EQ,"1,438.00","1,442.85","1,416.85","1,420.00","1,421.00","1,419.65","1,423.38","1,923.30","1,355.00",7556182,"10,75,52,99,509.85",469861
16-Mar-23,EQ,"1,417.80","1,417.80","1,398.70","1,419.65","1,407.00","1,404.10","1,406.40","1,923.30","1,355.00",7323117,"10,29,91,98,276.25",344114
17-Mar-23,EQ,"1,430.00","1,442.90","1,411.40","1,404.10","1,423.65","1,420.70","1,426.69","1,923.30","1,355.00",9090018,"12,96,86,34,618.20",221212
20-Mar-23,EQ,"1,419.70","1,419.70","1,384.85","1,420.70","1,406.00","1,403.65","1,399.76","1,919.00","1,355.00",8221829,"11,50,85,78,317.75",258614
21-Mar-23,EQ,"1,399.00","1,405.00","1,390.00","1,403.65","1,392.00","1,390.70","1,394.66","1,919.00","1,355.00",8536755,"11,90,58,55,384.70",311684
22-Mar-23,EQ,"1,403.00","1,407.25","1,382.15","1,390.70","1,390.70","1,389.25","1,389.72","1,919.00","1,355.00",8356487,"11,61,31,61,656.70",245942
23-Mar-23,EQ,"1,383.95","1,383.95","1,370.00","1,389.25","1,376.05","1,374.55","1,376.21","1,919.00","1,355.00",7607718,"10,46,98,39,628.50",339878
24-Mar-23,EQ,"1,388.00","1,398.95","1,377.50","1,374.55","1,378.95","1,380.65","1,388.97","1,919.00","1,355.00",7559127,"10,49,94,01,208.95",204870
27-Mar-23,EQ,"1,386.25","1,395.75","1,374.10","1,380.65","1,388.20","1,388.95","1,388.84","1,919.00","1,355.00",4170193,"5,79,17,47,773.55",214904
28-Mar-23,EQ,"1,392.10","1,398.00","1,375.85","1,388.95","1,378.60","1,377.60","1,382.99","1,919.00","1,355.00",6633366,"9,17,38,51,091.35",154855
29-Mar-23,EQ,"1,379.00","1,389.90","1,364.55","1,377.60","1,388.60","1,383.55","1,377.31","1,919.00","1,355.00",8813966,"12,13,95,74,639.95",235693
31-Mar-23,EQ,"1,404.00","1,429.95","1,393.90","1,383.55","1,425.70","1,427.95","1,416.85","1,919.00","1,355.00",8711975,"12,34,35,57,621.55",228023
03-Apr-23,EQ,"1,435.00","1,435.00","1,405.15","1,427.95","1,410.00","1,410.85","1,412.65","1,893.00","1,355.00",5242764,"7,40,61,74,019.45",181180
05-Apr-23,EQ,"1,400.00","1,427.50","1,400.00","1,410.85","1,425.85","1,423.55","1,420.13","1,893.00","1,355.00",7506334,"10,66,00,03,784.65",142387
06-Apr-23,EQ,"1,416.00","1,428.40","1,410.35","1,423.55","1,422.35","1,421.90","1,419.78","1,893.00","1,355.00",6948465,"9,86,52,66,278.35",229597
10-Apr-23,EQ,"1,423.95","1,434.00","1,415.00","1,421.90","1,427.00","1,427.60","1,427.30","1,814.00","1,355.00",4993788,"7,12,76,32,332.50",129744
11-Apr-23,EQ,"1,428.90","1,433.35","1,389.00","1,427.60","1,402.30","1,406.15","1,409.62","1,814.00","1,355.00",6942255,"9,78,59,70,823.85",182219
12-Apr-23,EQ,"1,413.05","1,431.50","1,400.00","1,406.15","1,429.00","1,428.30","1,419.34","1,814.00","1,355.00",5831169,"8,27,64,00,910.70",136836
13-Apr-23,EQ,"1,409.75","1,411.05","1,383.00","1,428.30","1,383.40","1,389.20","1,394.12","1,814.00","1,355.00",11267238,"15,70,78,60,354.85",345857
17-Apr-23,EQ,"1,250.30","1,261.15","1,185.30","1,389.20","1,259.00","1,258.30","1,239.97","1,672.60","1,185.30",53171705,"65,93,11,04,710.55",1324241
18-Apr-23,EQ,"1,269.95","1,269.95","1,253.10","1,258.30","1,259.00","1,259.35","1,260.58","1,672.60","1,185.30",12430884,"15,67,01,47,000.65",454051
19-Apr-23,EQ,"1,254.35","1,254.35","1,229.40","1,259.35","1,230.95","1,232.20","1,238.18","1,672.60","1,185.30",11307230,"14,00,03,60,449.75",403650
20-Apr-23,EQ,"1,230.70","1,237.85","1,221.40","1,232.20","1,223.50","1,223.40","1,227.55","1,672.60","1,185.30",8621249,"10,58,29,96,524.25",296296
21-Apr-23,EQ,"1,228.10","1,233.25","1,220.00","1,223.40","1,227.00","1,227.35","1,226.45","1,672.60","1,185.30",8691352,"10,65,95,41,176.70",209013
24-Apr-23,EQ,"1,228.00","1,230.00","1,218.00","1,227.35","1,228.85","1,226.30","1,223.22","1,672.60","1,185.30",8313774,"10,16,95,81,098.40",274139
25-Apr-23,EQ,"1,225.95","1,235.50","1,215.00","1,226.30","1,227.00","1,224.90","1,226.05","1,672.60","1,185.30",6808576,"8,34,76,24,194.35",210989
26-Apr-23,EQ,"1,228.00","1,233.00","1,220.55","1,224.90","1,227.00","1,227.55","1,226.74","1,672.60","1,185.30",5680192,"6,96,80,97,179.25",166360
27-Apr-23,EQ,"1,230.00","1,247.80","1,225.40","1,227.55","1,247.00","1,246.25","1,237.22","1,672.60","1,185.30",8020704,"9,92,34,08,235.75",206555
28-Apr-23,EQ,"1,255.70","1,259.00","1,244.95","1,246.25","1,252.95","1,252.75","1,252.17","1,672.60","1,185.30",10118277,"12,66,97,77,883.05",240556
02-May-23,EQ,"1,254.55","1,279.75","1,254.55","1,252.75","1,278.10","1,277.45","1,272.67","1,672.60","1,185.30",8886401,"11,30,94,40,091.60",278371
03-May-23,EQ,"1,266.00","1,272.50","1,262.10","1,277.45","1,268.00","1,269.15","1,268.21","1,672.60","1,185.30",5549783,"7,03,82,85,252.90",138772
04-May-23,EQ,"1,268.95","1,275.80","1,262.50","1,269.15","1,272.50","1,273.55","1,271.17","1,672.60","1,185.30",4505401,"5,72,71,14,799.70",157671
05-May-23,EQ,"1,279.00","1,279.00","1,254.25","1,273.55","1,260.40","1,259.10","1,262.94","1,672.60","1,185.30",5373791,"6,78,67,76,239.30",175015
08-May-23,EQ,"1,262.45","1,270.30","1,255.20","1,259.10","1,266.50","1,265.60","1,264.62","1,672.60","1,185.30",5260842,"6,65,29,49,232.95",175093
09-May-23,EQ,"1,266.00","1,272.00","1,260.70","1,265.60","1,271.55","1,270.70","1,268.61","1,672.60","1,185.30",4969897,"6,30,48,37,447.50",149093
10-May-23,EQ,"1,276.40","1,276.40","1,259.15","1,270.70","1,264.00","1,263.25","1,264.19","1,672.60","1,185.30",6515734,"8,23,71,32,025.55",251732
11-May-23,EQ,"1,270.25","1,275.90","1,253.05","1,263.25","1,257.95","1,256.10","1,263.79","1,672.60","1,185.30",6888461,"8,70,55,78,132.05",292712
12-May-23,EQ,"1,253.35","1,256.00","1,239.05","1,256.10","1,247.00","1,245.20","1,247.46","1,672.60","1,185.30",8292212,"10,34,42,38,724.75",358335
15-May-23,EQ,"1,249.90","1,268.90","1,245.65","1,245.20","1,258.40","1,258.35","1,261.92","1,672.60","1,185.30",5534710,"6,98,43,73,569.40",292801
16-May-23,EQ,"1,265.00","1,273.95","1,262.75","1,258.35","1,263.15","1,264.30","1,268.45","1,672.60","1,185.30",5236469,"6,64,22,19,899.60",226514
17-May-23,EQ,"1,260.60","1,260.95","1,242.45","1,264.30","1,248.40","1,246.90","1,248.69","1,672.60","1,185.30",10465667,"13,06,83,46,605.80",325651
18-May-23,EQ,"1,258.60","1,259.65","1,242.45","1,246.90","1,249.95","1,246.00","1,251.78","1,672.60","1,185.30",6948732,"8,69,83,06,736.25",196055
19-May-23,EQ,"1,256.05","1,273.30","1,252.80","1,246.00","1,269.00","1,268.90","1,267.85","1,672.60","1,185.30",11094136,"14,06,56,70,107.50",226582
22-May-23,EQ,"1,272.95","1,295.60","1,270.25","1,268.90","1,291.80","1,292.80","1,286.85","1,672.60","1,185.30",7625947,"9,81,34,24,557.30",185776
23-May-23,EQ,"1,299.20","1,314.15","1,297.05","1,292.80","1,300.80","1,300.05","1,306.71","1,672.60","1,185.30",7436031,"9,71,67,02,068.30",222142
24-May-23,EQ,"1,296.30","1,305.00","1,291.30","1,300.05","1,299.90","1,298.65","1,299.49","1,672.60","1,185.30",4824077,"6,26,88,59,654.15",125041
25-May-23,EQ,"1,294.50","1,307.00","1,289.25","1,298.65","1,306.00","1,304.35","1,298.27","1,672.60","1,185.30",4334121,"5,62,68,53,058.25",108453
26-May-23,EQ,"1,306.00","1,323.45","1,306.00","1,304.35","1,316.00","1,317.45","1,317.45","1,672.60","1,185.30",5521606,"7,27,44,38,393.35",167863
29-May-23,EQ,"1,332.70","1,332.70","1,309.85","1,317.45","1,315.00","1,314.40","1,316.49","1,672.60","1,185.30",4419365,"5,81,80,35,563.65",160816
30-May-23,EQ,"1,315.00","1,326.40","1,309.15","1,314.40","1,322.40","1,323.85","1,318.50","1,672.60","1,185.30",6274719,"8,27,31,97,083.60",167284
31-May-23,EQ,"1,319.85","1,331.10","1,314.15","1,323.85","1,317.80","1,318.30","1,320.55","1,672.60","1,185.30",17800782,"23,50,68,91,088.20",180184
01-Jun-23,EQ,"1,322.55","1,329.50","1,318.10","1,318.30","1,320.55","1,319.50","1,322.90","1,672.60","1,185.30",4277841,"5,65,91,76,889.55",189819
02-Jun-23,EQ,"1,309.00","1,312.90","1,296.05","1,319.50","1,299.70","1,299.00","1,302.59","1,672.60","1,185.30",10909311,"14,21,04,01,347.45",325917
05-Jun-23,EQ,"1,304.00","1,309.45","1,297.30","1,299.00","1,306.00","1,304.50","1,305.52","1,672.60","1,185.30",5002553,"6,53,09,40,466.45",146088
06-Jun-23,EQ,"1,288.60","1,288.60","1,273.00","1,304.50","1,281.00","1,279.00","1,278.94","1,672.60","1,185.30",10008100,"12,79,97,83,085.80",429482
07-Jun-23,EQ,"1,290.50","1,294.00","1,282.50","1,279.00","1,288.80","1,288.95","1,288.30","1,672.60","1,185.30",5397578,"6,95,37,03,730.40",216607
08-Jun-23,EQ,"1,286.20","1,292.00","1,281.10","1,288.95","1,283.30","1,282.80","1,286.41","1,672.60","1,185.30",5034942,"6,47,69,75,763.90",194917
09-Jun-23,EQ,"1,282.50","1,282.50","1,264.00","1,282.80","1,266.60","1,265.95","1,268.53","1,672.60","1,185.30",5339073,"6,77,27,91,477.40",230254
12-Jun-23,EQ,"1,273.50","1,295.70","1,273.00","1,265.95","1,292.65","1,291.95","1,288.72","1,672.60","1,185.30",4785588,"6,16,72,63,779.80",205416
13-Jun-23,EQ,"1,299.90","1,306.50","1,297.05","1,291.95","1,304.90","1,304.85","1,303.05","1,672.60","1,185.30",4846587,"6,31,53,61,306.70",238816
14-Jun-23,EQ,"1,306.35","1,306.70","1,293.20","1,304.85","1,302.00","1,300.40","1,298.26","1,672.60","1,185.30",3457981,"4,48,93,68,747.25",154625
15-Jun-23,EQ,"1,293.95","1,293.95","1,282.65","1,300.40","1,287.00","1,286.80","1,287.49","1,672.60","1,185.30",6161155,"7,93,24,47,626.70",190175
16-Jun-23,EQ,"1,287.00","1,301.50","1,281.05","1,286.80","1,290.00","1,291.65","1,290.23","1,672.60","1,185.30",8536287,"11,01,37,81,162.55",185318
19-Jun-23,EQ,"1,294.00","1,299.50","1,287.05","1,291.65","1,292.50","1,294.00","1,292.58","1,672.60","1,185.30",4451787,"5,75,42,81,563.90",123872
20-Jun-23,EQ,"1,294.00","1,305.00","1,291.10","1,294.00","1,304.50","1,303.40","1,299.80","1,672.60","1,185.30",4009180,"5,21,11,50,582.55",129677
21-Jun-23,EQ,"1,299.95","1,303.80","1,295.00","1,303.40","1,298.50","1,299.35","1,300.26","1,672.60","1,185.30",4041529,"5,25,50,42,672.85",133363
22-Jun-23,EQ,"1,289.40","1,289.40","1,273.50","1,299.35","1,283.00","1,281.55","1,282.51","1,672.60","1,185.30",6676607,"8,56,28,29,405.90",219932
23-Jun-23,EQ,"1,276.45","1,279.35","1,263.35","1,281.55","1,265.70","1,265.00","1,270.07","1,672.60","1,185.30",7239467,"9,19,46,54,166.50",252153
26-Jun-23,EQ,"1,270.25","1,274.00","1,262.25","1,265.00","1,270.70","1,270.35","1,270.02","1,672.60","1,185.30",3403244,"4,32,21,79,502.70",149079
27-Jun-23,EQ,"1,280.00","1,282.00","1,274.20","1,270.35","1,278.95","1,279.15","1,278.39","1,672.60","1,185.30",3240024,"4,14,20,00,392.60",135123
28-Jun-23,EQ,"1,290.00","1,296.70","1,281.40","1,279.15","1,296.00","1,293.35","1,291.75","1,672.60","1,185.30",5662358,"7,31,43,58,363.90",170226
30-Jun-23,EQ,"1,308.20","1,338.90","1,304.45","1,293.35","1,337.85","1,335.50","1,326.14","1,672.60","1,185.30",12821692,"17,00,32,96,938.75",345935
03-Jul-23,EQ,"1,330.00","1,346.00","1,328.45","1,335.50","1,333.00","1,333.70","1,335.46","1,672.60","1,185.30",7732412,"10,32,63,58,178.05",261409
04-Jul-23,EQ,"1,344.30","1,346.00","1,331.40","1,333.70","1,344.65","1,345.15","1,338.62","1,672.60","1,185.30",5797775,"7,76,09,91,788.60",202818
05-Jul-23,EQ,"1,357.85","1,357.95","1,341.00","1,345.15","1,346.00","1,347.30","1,347.09","1,672.60","1,185.30",5414936,"7,29,44,31,158.15",155589
06-Jul-23,EQ,"1,342.55","1,347.45","1,337.15","1,347.30","1,342.95","1,343.90","1,342.72","1,672.60","1,185.30",5963897,"8,00,78,36,151.70",156641
07-Jul-23,EQ,"1,334.00","1,345.80","1,325.35","1,343.90","1,329.00","1,330.20","1,334.21","1,672.60","1,185.30",6295647,"8,39,96,92,964.05",171241
10-Jul-23,EQ,"1,336.55","1,341.90","1,319.30","1,330.20","1,328.50","1,329.15","1,331.62","1,672.60","1,185.30",3940315,"5,24,69,83,834.90",170676
11-Jul-23,EQ,"1,333.45","1,350.90","1,327.00","1,329.15","1,347.00","1,348.60","1,345.07","1,672.60","1,185.30",6126128,"8,24,00,92,451.05",209092
12-Jul-23,EQ,"1,351.00","1,351.90","1,327.00","1,348.60","1,333.00","1,333.30","1,335.03","1,672.60","1,185.30",8102770,"10,81,74,33,938.75",239051
13-Jul-23,EQ,"1,334.90","1,376.80","1,330.85","1,333.30","1,365.10","1,365.10","1,365.21","1,672.60","1,185.30",9977644,"13,62,15,94,105.55",302367
14-Jul-23,EQ,"1,380.65","1,430.00","1,380.65","1,365.10","1,426.00","1,425.95","1,406.74","1,672.60","1,185.30",12833381,"18,05,32,68,378.10",368638
17-Jul-23,EQ,"1,425.95","1,458.95","1,414.30","1,425.95","1,424.55","1,422.95","1,436.15","1,672.60","1,185.30",11569884,"16,61,60,97,231.40",387899
18-Jul-23,EQ,"1,434.00","1,477.95","1,429.00","1,422.95","1,476.00","1,475.20","1,457.82","1,672.60","1,185.30",16743977,"24,40,97,44,726.80",334573
19-Jul-23,EQ,"1,486.00","1,498.80","1,460.70","1,475.20","1,476.00","1,474.95","1,477.19","1,672.60","1,185.30",13687062,"20,21,83,83,563.70",339400
20-Jul-23,EQ,"1,471.00","1,471.00","1,440.70","1,474.95","1,442.75","1,449.50","1,449.79","1,672.60","1,185.30",8347221,"12,10,16,79,686.35",265215
21-Jul-23,EQ,"1,320.20","1,350.00","1,305.00","1,449.50","1,337.45","1,331.60","1,333.24","1,672.60","1,185.30",45548305,"60,72,66,22,128.55",1308356
24-Jul-23,EQ,"1,341.00","1,349.90","1,334.25","1,331.60","1,336.00","1,336.60","1,338.20","1,672.60","1,185.30",8859789,"11,85,61,66,389.25",477371
25-Jul-23,EQ,"1,337.00","1,342.85","1,324.25","1,336.60","1,335.65","1,334.60","1,335.03","1,672.60","1,185.30",6801982,"9,08,08,34,436.60",363645
26-Jul-23,EQ,"1,343.00","1,350.00","1,339.40","1,334.60","1,347.45","1,348.85","1,345.30","1,672.60","1,185.30",5528885,"7,43,79,86,216.20",291888
27-Jul-23,EQ,"1,358.60","1,363.80","1,347.05","1,348.85","1,354.50","1,353.15","1,355.95","1,672.60","1,185.30",9191861,"12,46,36,76,253.30",291560
28-Jul-23,EQ,"1,353.85","1,363.85","1,336.00","1,353.15","1,340.60","1,340.50","1,344.94","1,672.60","1,185.30",6122735,"8,23,46,88,150.70",207337
31-Jul-23,EQ,"1,348.75","1,357.50","1,333.25","1,340.50","1,354.80","1,355.70","1,350.30","1,672.60","1,185.30",7902180,"10,67,03,32,937.25",173177
01-Aug-23,EQ,"1,362.00","1,369.00","1,357.00","1,355.70","1,365.05","1,365.20","1,363.65","1,672.60","1,185.30",6064652,"8,27,00,79,930.95",193367
02-Aug-23,EQ,"1,369.30","1,371.95","1,348.45","1,365.20","1,356.00","1,356.85","1,357.84","1,672.60","1,185.30",7419145,"10,07,40,45,254.05",245081
03-Aug-23,EQ,"1,350.00","1,366.55","1,349.00","1,356.85","1,364.00","1,364.30","1,357.25","1,672.60","1,185.30",6503741,"8,82,72,22,280.60",209748
04-Aug-23,EQ,"1,368.90","1,385.90","1,362.00","1,364.30","1,377.90","1,378.35","1,377.87","1,672.60","1,185.30",5712345,"7,87,08,81,966.60",166998
07-Aug-23,EQ,"1,387.90","1,395.00","1,377.00","1,378.35","1,393.80","1,393.00","1,385.83","1,672.60","1,185.30",3729093,"5,16,78,98,529.55",132041
08-Aug-23,EQ,"1,392.85","1,393.55","1,384.40","1,393.00","1,389.25","1,390.20","1,389.34","1,672.60","1,185.30",4161877,"5,78,22,80,835.25",136200
09-Aug-23,EQ,"1,384.00","1,396.00","1,382.50","1,390.20","1,395.00","1,394.40","1,390.67","1,672.60","1,185.30",4090828,"5,68,89,74,530.10",144670
10-Aug-23,EQ,"1,391.60","1,395.80","1,385.60","1,394.40","1,391.00","1,389.10","1,390.73","1,672.60","1,185.30",3873025,"5,38,63,28,012.50",163971
11-Aug-23,EQ,"1,392.00","1,396.85","1,367.05","1,389.10","1,372.95","1,371.85","1,376.57","1,672.60","1,185.30",5783517,"7,96,14,42,924.85",151268
14-Aug-23,EQ,"1,371.85","1,395.00","1,365.60","1,371.85","1,392.95","1,393.55","1,384.14","1,672.60","1,185.30",4304135,"5,95,75,19,188.70",165734
16-Aug-23,EQ,"1,410.80","1,419.95","1,405.40","1,393.55","1,417.90","1,418.50","1,415.36","1,672.60","1,185.30",7735313,"10,94,82,46,416.20",246211
17-Aug-23,EQ,"1,420.00","1,420.00","1,406.00","1,418.50","1,410.50","1,411.55","1,413.24","1,672.60","1,185.30",5618346,"7,94,00,72,970.95",160656
18-Aug-23,EQ,"1,403.70","1,408.70","1,386.15","1,411.55","1,387.00","1,388.80","1,391.80","1,672.60","1,185.30",5134103,"7,14,56,29,601.30",189102
21-Aug-23,EQ,"1,389.75","1,407.00","1,387.15","1,388.80","1,404.50","1,405.40","1,400.57","1,672.60","1,185.30",3032722,"4,24,75,53,400.10",108762
22-Aug-23,EQ,"1,404.70","1,406.05","1,396.65","1,405.40","1,404.00","1,403.75","1,401.36","1,672.60","1,185.30",2890714,"4,05,09,30,669.10",103697
23-Aug-23,EQ,"1,416.00","1,416.60","1,405.65","1,403.75","1,407.00","1,407.95","1,409.22","1,672.60","1,185.30",2559125,"3,60,63,78,738.90",109292
24-Aug-23,EQ,"1,421.50","1,425.05","1,414.45","1,407.95","1,424.00","1,423.60","1,420.47","1,672.60","1,185.30",5171963,"7,34,66,09,246.85",192387
25-Aug-23,EQ,"1,413.00","1,422.50","1,411.40","1,423.60","1,416.55","1,420.10","1,417.89","1,672.60","1,185.30",4307172,"6,10,71,13,235.85",165554
28-Aug-23,EQ,"1,420.10","1,424.80","1,411.40","1,420.10","1,416.15","1,415.65","1,417.15","1,672.60","1,185.30",3133464,"4,44,05,84,610.25",112136
